model:	coxkan
data:	colon
seed:	3
seed:	0.1
seed:	5

Quantile:	0.25
C-Index (0.25):	0.7383689107827038
Brier Score (0.25):	0.09383843843089898
ROC AUC (0.25):	0.7473867595818816

Quantile:	0.5
C-Index (0.5):	0.7157657374368477
Brier Score (0.5):	0.16179062870234523
ROC AUC (0.5):	0.7364403213460652

Quantile:	0.75
C-Index (0.75):	0.71356454261215
Brier Score (0.75):	0.19081069345168036
ROC AUC (0.75):	0.7604685492178452

