model:	coxkan
data:	TRACE
seed:	4
seed:	0.1
seed:	2

Quantile:	0.25
C-Index (0.25):	0.7492527983230353
Brier Score (0.25):	0.09165165145412395
ROC AUC (0.25):	0.76371957426529

Quantile:	0.5
C-Index (0.5):	0.7639384661046096
Brier Score (0.5):	0.14227607361651276
ROC AUC (0.5):	0.8045858605603022

Quantile:	0.75
C-Index (0.75):	0.7489495931348953
Brier Score (0.75):	0.17248792358225448
ROC AUC (0.75):	0.803255759075754

