model:	coxkan
data:	colon
seed:	1
seed:	0.1
seed:	4

Quantile:	0.25
C-Index (0.25):	0.7135705619655909
Brier Score (0.25):	0.11156799707274916
ROC AUC (0.25):	0.7232462120452616

Quantile:	0.5
C-Index (0.5):	0.702427219488462
Brier Score (0.5):	0.16022889687996988
ROC AUC (0.5):	0.7206284061802489

Quantile:	0.75
C-Index (0.75):	0.6823494375456192
Brier Score (0.75):	0.19475579525287562
ROC AUC (0.75):	0.7069526553396412

