model:	coxkan
data:	TRACE
seed:	4
seed:	0.1
seed:	4

Quantile:	0.25
C-Index (0.25):	0.7519042734149614
Brier Score (0.25):	0.09216878200551326
ROC AUC (0.25):	0.7660807383940337

Quantile:	0.5
C-Index (0.5):	0.7656564659366948
Brier Score (0.5):	0.14235672954780856
ROC AUC (0.5):	0.8059986695663449

Quantile:	0.75
C-Index (0.75):	0.7506002476918687
Brier Score (0.75):	0.17214050005807255
ROC AUC (0.75):	0.8054094454957677

