model:	coxkan
data:	rdata
seed:	3
seed:	0.1
seed:	2

Quantile:	0.25
C-Index (0.25):	0.6553168541655638
Brier Score (0.25):	0.1105073073256068
ROC AUC (0.25):	0.6721300968717153

Quantile:	0.5
C-Index (0.5):	0.7001264059314184
Brier Score (0.5):	0.17967468239314105
ROC AUC (0.5):	0.7395923471673329

Quantile:	0.75
C-Index (0.75):	0.7088820178337081
Brier Score (0.75):	0.18737138441247275
ROC AUC (0.75):	0.7908080956257982

