model:	rsf
data:	whas500
seed:	1

Quantile:	0.25
C-Index (0.25):	0.71005291005291
Brier Score (0.25):	0.09814778187577365
ROC AUC (0.25):	0.7138047138047138

Quantile:	0.5
C-Index (0.5):	0.7204237786933491
Brier Score (0.5):	0.1470458369520715
ROC AUC (0.5):	0.7417840375586854

Quantile:	0.75
C-Index (0.75):	0.7584081446052183
Brier Score (0.75):	0.1852686314177898
ROC AUC (0.75):	0.8025121390613971

