model:	rsf
data:	non-linear
seed:	2

Quantile:	0.25
C-Index (0.25):	0.5509257793954739
Brier Score (0.25):	0.181116314375
ROC AUC (0.25):	0.5626106434481015

Quantile:	0.5
C-Index (0.5):	0.5629834646228089
Brier Score (0.5):	0.2493745985416667
ROC AUC (0.5):	0.610989398403465

Quantile:	0.75
C-Index (0.75):	0.5752382533161818
Brier Score (0.75):	0.21048498256944442
ROC AUC (0.75):	0.6410730533298113

