model:	cph
data:	non-linear
seed:	3

Quantile:	0.25
C-Index (0.25):	0.47607298425172867
Brier Score (0.25):	0.17891591622698472
ROC AUC (0.25):	0.47753143497600786

Quantile:	0.5
C-Index (0.5):	0.4767944276827951
Brier Score (0.5):	0.24595703731110455
ROC AUC (0.5):	0.47141142521514845

Quantile:	0.75
C-Index (0.75):	0.4654964936304411
Brier Score (0.75):	0.2155105495143933
ROC AUC (0.75):	0.4289865281324293

