model:	dcm
data:	whas500
seed:	6

Quantile:	0.25
C-Index (0.25):	0.7242178447276941
Brier Score (0.25):	0.09627475677078347
ROC AUC (0.25):	0.7304878048780488

Quantile:	0.5
C-Index (0.5):	0.7525706940874036
Brier Score (0.5):	0.1606142482234408
ROC AUC (0.5):	0.7887527036770008

Quantile:	0.75
C-Index (0.75):	0.7144133950134609
Brier Score (0.75):	0.19744003572988844
ROC AUC (0.75):	0.7721676282193842

