model:	rsf
data:	FRTCS
seed:	3

Quantile:	0.25
C-Index (0.25):	0.3144523131425834
Brier Score (0.25):	0.030032192000829603
ROC AUC (0.25):	0.3159170617027017

Quantile:	0.5
C-Index (0.5):	0.5675823208363684
Brier Score (0.5):	0.06337804201276877
ROC AUC (0.5):	0.5682469790515262

Quantile:	0.75
C-Index (0.75):	0.5653318897821855
Brier Score (0.75):	0.08631089490217793
ROC AUC (0.75):	0.5783448452188378

