model:	coxkan
data:	rdata
seed:	6

Quantile:	0.25
C-Index (0.25):	0.6805721375673914
Brier Score (0.25):	0.11062178657706934
ROC AUC (0.25):	0.6878282244442325

Quantile:	0.5
C-Index (0.5):	0.695120675598064
Brier Score (0.5):	0.17489122020469935
ROC AUC (0.5):	0.7286685145719339

Quantile:	0.75
C-Index (0.75):	0.6860744879971546
Brier Score (0.75):	0.21128689262291422
ROC AUC (0.75):	0.7317835082237993

