model:	cph
data:	colon
seed:	9

Quantile:	0.25
C-Index (0.25):	0.6775571751696406
Brier Score (0.25):	0.10632482592025556
ROC AUC (0.25):	0.6859303267620849

Quantile:	0.5
C-Index (0.5):	0.6324582338902148
Brier Score (0.5):	0.18511210568183903
ROC AUC (0.5):	0.642956980897655

Quantile:	0.75
C-Index (0.75):	0.6225012556504269
Brier Score (0.75):	0.22261431898787398
ROC AUC (0.75):	0.6420133538777606

