model:	dcm
data:	whas500
seed:	1

Quantile:	0.25
C-Index (0.25):	0.7904761904761904
Brier Score (0.25):	0.10509137497992134
ROC AUC (0.25):	0.8013468013468013

Quantile:	0.5
C-Index (0.5):	0.7404355503237199
Brier Score (0.5):	0.1742159504159961
ROC AUC (0.5):	0.7505030181086519

Quantile:	0.75
C-Index (0.75):	0.7153741825474776
Brier Score (0.75):	0.23460246342130206
ROC AUC (0.75):	0.7264644112288645

