model:	rsf
data:	TRACE
seed:	0

Quantile:	0.25
C-Index (0.25):	0.7352105912916772
Brier Score (0.25):	0.09512656229524658
ROC AUC (0.25):	0.7480315379273108

Quantile:	0.5
C-Index (0.5):	0.7250424845421204
Brier Score (0.5):	0.1686390178239595
ROC AUC (0.5):	0.7536019279678017

Quantile:	0.75
C-Index (0.75):	0.7144800685752037
Brier Score (0.75):	0.19491056207359542
ROC AUC (0.75):	0.7648834687548103

