model:	dsm
data:	pbc
seed:	0

Quantile:	0.25
C-Index (0.25):	0.7979651495574469
Brier Score (0.25):	0.05986492964299153
ROC AUC (0.25):	0.7972335125213059

Quantile:	0.5
C-Index (0.5):	0.6824295378850446
Brier Score (0.5):	0.12856535633663946
ROC AUC (0.5):	0.7260244278622369

Quantile:	0.75
C-Index (0.75):	0.7147484486163279
Brier Score (0.75):	0.2043851583755821
ROC AUC (0.75):	0.7259139824680144

