model:	dcm
data:	TRACE
seed:	8

Quantile:	0.25
C-Index (0.25):	0.7931454378628965
Brier Score (0.25):	0.09217168321851474
ROC AUC (0.25):	0.8100572404821651

Quantile:	0.5
C-Index (0.5):	0.7671434890163038
Brier Score (0.5):	0.14822854977852956
ROC AUC (0.5):	0.7909576044412233

Quantile:	0.75
C-Index (0.75):	0.7538267184506895
Brier Score (0.75):	0.17664898981818275
ROC AUC (0.75):	0.795538026549057

