model:	dcph
data:	rdata
seed:	7

Quantile:	0.25
C-Index (0.25):	0.7288452662544779
Brier Score (0.25):	0.07580254445892848
ROC AUC (0.25):	0.738627232307033

Quantile:	0.5
C-Index (0.5):	0.6417868612819774
Brier Score (0.5):	0.1693027241840207
ROC AUC (0.5):	0.6484027803766834

Quantile:	0.75
C-Index (0.75):	0.6534185129840105
Brier Score (0.75):	0.21180157301870428
ROC AUC (0.75):	0.696000589223305

