model:	cph
data:	TRACE
seed:	1

Quantile:	0.25
C-Index (0.25):	0.7047846643015653
Brier Score (0.25):	0.09279054748611827
ROC AUC (0.25):	0.7134177536763473

Quantile:	0.5
C-Index (0.5):	0.7350452115803189
Brier Score (0.5):	0.15033855470876387
ROC AUC (0.5):	0.7686329875550315

Quantile:	0.75
C-Index (0.75):	0.7480545863682789
Brier Score (0.75):	0.168482107839739
ROC AUC (0.75):	0.8120022051559721

