model:	dsm
data:	whas500
seed:	5

Quantile:	0.25
C-Index (0.25):	0.6751445086705202
Brier Score (0.25):	0.09307071285102221
ROC AUC (0.25):	0.6926829268292682

Quantile:	0.5
C-Index (0.5):	0.689553702795488
Brier Score (0.5):	0.19456188848295647
ROC AUC (0.5):	0.729020979020979

Quantile:	0.75
C-Index (0.75):	0.7272844391261392
Brier Score (0.75):	0.1988915085153242
ROC AUC (0.75):	0.8124796221644147

