model:	rsf
data:	whas500
seed:	9

Quantile:	0.25
C-Index (0.25):	0.5535714285714286
Brier Score (0.25):	0.07335993419840792
ROC AUC (0.25):	0.5529411764705883

Quantile:	0.5
C-Index (0.5):	0.5945701357466063
Brier Score (0.5):	0.1269089160228685
ROC AUC (0.5):	0.6017526777020448

Quantile:	0.75
C-Index (0.75):	0.6931719810199678
Brier Score (0.75):	0.161708053245382
ROC AUC (0.75):	0.7376709465332296

