model:	dcph
data:	colon
seed:	4

Quantile:	0.25
C-Index (0.25):	0.682865521575199
Brier Score (0.25):	0.12514226510502305
ROC AUC (0.25):	0.6913102820746133

Quantile:	0.5
C-Index (0.5):	0.6590585141677126
Brier Score (0.5):	0.16368636775010606
ROC AUC (0.5):	0.6691054176899014

Quantile:	0.75
C-Index (0.75):	0.6956492172178619
Brier Score (0.75):	0.19437238736966095
ROC AUC (0.75):	0.740387897791208

