model:	cph
data:	pbc
seed:	3

Quantile:	0.25
C-Index (0.25):	0.9352127834670299
Brier Score (0.25):	0.046600341442904085
ROC AUC (0.25):	0.9471601853297933

Quantile:	0.5
C-Index (0.5):	0.8394169044283087
Brier Score (0.5):	0.11984817927504147
ROC AUC (0.5):	0.8569997832423706

Quantile:	0.75
C-Index (0.75):	0.8231135465421053
Brier Score (0.75):	0.14721494769703558
ROC AUC (0.75):	0.8589552995595331

