model:	dcph
data:	non-linear
seed:	5

Quantile:	0.25
C-Index (0.25):	0.6455488001879754
Brier Score (0.25):	0.17334508444962843
ROC AUC (0.25):	0.6681977476098127

Quantile:	0.5
C-Index (0.5):	0.6294548239442891
Brier Score (0.5):	0.22865005677651717
ROC AUC (0.5):	0.6601976005645731

Quantile:	0.75
C-Index (0.75):	0.6210282668163007
Brier Score (0.75):	0.20113855875717385
ROC AUC (0.75):	0.678027185788473

