model:	dcm
data:	colon
seed:	4

Quantile:	0.25
C-Index (0.25):	0.7121910347716799
Brier Score (0.25):	0.12710342111693237
ROC AUC (0.25):	0.7206551410373065

Quantile:	0.5
C-Index (0.5):	0.6903482753345466
Brier Score (0.5):	0.16643465576792169
ROC AUC (0.5):	0.6994394975592476

Quantile:	0.75
C-Index (0.75):	0.7206626394999037
Brier Score (0.75):	0.2085520520108193
ROC AUC (0.75):	0.7653929200083727

