model:	dcph
data:	rdata
seed:	0

Quantile:	0.25
C-Index (0.25):	0.7024569152314553
Brier Score (0.25):	0.11879877748881709
ROC AUC (0.25):	0.7225129903848501

Quantile:	0.5
C-Index (0.5):	0.7003129002896876
Brier Score (0.5):	0.18036756315233576
ROC AUC (0.5):	0.7430094699626635

Quantile:	0.75
C-Index (0.75):	0.6974386588086512
Brier Score (0.75):	0.19707767320328162
ROC AUC (0.75):	0.7789061496719653

