model:	coxkan
data:	colon
seed:	1

Quantile:	0.25
C-Index (0.25):	0.7162680591601978
Brier Score (0.25):	0.10999516978593339
ROC AUC (0.25):	0.726636072290284

Quantile:	0.5
C-Index (0.5):	0.7018651334267398
Brier Score (0.5):	0.15972519827819873
ROC AUC (0.5):	0.7178876063440349

Quantile:	0.75
C-Index (0.75):	0.6812194463998087
Brier Score (0.75):	0.19399097119701858
ROC AUC (0.75):	0.7039820292045476

