model:	cph
data:	colon
seed:	0

Quantile:	0.25
C-Index (0.25):	0.6799620132953467
Brier Score (0.25):	0.08471200410532456
ROC AUC (0.25):	0.6884203480589023

Quantile:	0.5
C-Index (0.5):	0.6322880940715335
Brier Score (0.5):	0.15932501932533075
ROC AUC (0.5):	0.6334804191947049

Quantile:	0.75
C-Index (0.75):	0.6343706555448615
Brier Score (0.75):	0.21312274527981626
ROC AUC (0.75):	0.6508729841396774

