model:	cph
data:	non-linear
seed:	0

Quantile:	0.25
C-Index (0.25):	0.5399820574162679
Brier Score (0.25):	0.18083468476264394
ROC AUC (0.25):	0.5539603106125971

Quantile:	0.5
C-Index (0.5):	0.5240249241557214
Brier Score (0.5):	0.2463599670128525
ROC AUC (0.5):	0.5332015910415241

Quantile:	0.75
C-Index (0.75):	0.5230548777027411
Brier Score (0.75):	0.22537000827299294
ROC AUC (0.75):	0.5282673253587189

