model:	cph
data:	flchain
seed:	5

Quantile:	0.25
C-Index (0.25):	0.8717044543724043
Brier Score (0.25):	0.057208131646235935
ROC AUC (0.25):	0.8852015714225848

Quantile:	0.5
C-Index (0.5):	0.8870635080430646
Brier Score (0.5):	0.08510088094659148
ROC AUC (0.5):	0.9121502554347211

Quantile:	0.75
C-Index (0.75):	0.9024019891197652
Brier Score (0.75):	0.10614175854660832
ROC AUC (0.75):	0.9448836359645747

