model:	rsf
data:	colon
seed:	6

Quantile:	0.25
C-Index (0.25):	0.6814903482600319
Brier Score (0.25):	0.1092238292271453
ROC AUC (0.25):	0.6965800056999905

Quantile:	0.5
C-Index (0.5):	0.6772035550257539
Brier Score (0.5):	0.17695796689988144
ROC AUC (0.5):	0.6963822903060105

Quantile:	0.75
C-Index (0.75):	0.6575952763817686
Brier Score (0.75):	0.20624120594694886
ROC AUC (0.75):	0.6794238597121565

