model:	rsf
data:	whas500
seed:	5

Quantile:	0.25
C-Index (0.25):	0.6716763005780347
Brier Score (0.25):	0.09196089406590104
ROC AUC (0.25):	0.6853658536585365

Quantile:	0.5
C-Index (0.5):	0.7023050514958313
Brier Score (0.5):	0.18475404814807997
ROC AUC (0.5):	0.7453379953379953

Quantile:	0.75
C-Index (0.75):	0.7395941721053064
Brier Score (0.75):	0.18845002242842865
ROC AUC (0.75):	0.8010027161175988

