model:	cph
data:	colon
seed:	6

Quantile:	0.25
C-Index (0.25):	0.6964943560095348
Brier Score (0.25):	0.10685715258963985
ROC AUC (0.25):	0.7064930129878355

Quantile:	0.5
C-Index (0.5):	0.6989254175621176
Brier Score (0.5):	0.17349241361518866
ROC AUC (0.5):	0.7204747686209473

Quantile:	0.75
C-Index (0.75):	0.664335518433247
Brier Score (0.75):	0.20365633974303388
ROC AUC (0.75):	0.682280860275108

