model:	dcm
data:	linear
seed:	8

Quantile:	0.25
C-Index (0.25):	0.8010029775897195
Brier Score (0.25):	0.1253198870245069
ROC AUC (0.25):	0.8366308243727598

Quantile:	0.5
C-Index (0.5):	0.7815377491228382
Brier Score (0.5):	0.15534106898596747
ROC AUC (0.5):	0.8456749672346003

Quantile:	0.75
C-Index (0.75):	0.7736574655822367
Brier Score (0.75):	0.12923686334838183
ROC AUC (0.75):	0.8812359948107089

