model:	rsf
data:	TRACE
seed:	9

Quantile:	0.25
C-Index (0.25):	0.7541747266195971
Brier Score (0.25):	0.09639082394195549
ROC AUC (0.25):	0.7733983857028037

Quantile:	0.5
C-Index (0.5):	0.7397398518998587
Brier Score (0.5):	0.16150417981040258
ROC AUC (0.5):	0.7661417011458134

Quantile:	0.75
C-Index (0.75):	0.733719315651622
Brier Score (0.75):	0.1809629666082558
ROC AUC (0.75):	0.7858234838876527

