model:	dcph
data:	FRTCS
seed:	0

Quantile:	0.25
C-Index (0.25):	0.41347594283180367
Brier Score (0.25):	0.02885002584491964
ROC AUC (0.25):	0.41089143253555327

Quantile:	0.5
C-Index (0.5):	0.40226954482073884
Brier Score (0.5):	0.07361826678503096
ROC AUC (0.5):	0.415503513240357

Quantile:	0.75
C-Index (0.75):	0.5090785320036043
Brier Score (0.75):	0.09403706820559322
ROC AUC (0.75):	0.5407327270860738

