model:	coxkan
data:	linear
seed:	5

Quantile:	0.25
C-Index (0.25):	0.8108040826487428
Brier Score (0.25):	0.1178676520809654
ROC AUC (0.25):	0.8340500079630513

Quantile:	0.5
C-Index (0.5):	0.7849931034482759
Brier Score (0.5):	0.15294050716259877
ROC AUC (0.5):	0.8468873970094599

Quantile:	0.75
C-Index (0.75):	0.7693664446130928
Brier Score (0.75):	0.14446058630935585
ROC AUC (0.75):	0.8581524197195839

