model:	rsf
data:	colon
seed:	2

Quantile:	0.25
C-Index (0.25):	0.6828454013524773
Brier Score (0.25):	0.129083076556463
ROC AUC (0.25):	0.6993820707512248

Quantile:	0.5
C-Index (0.5):	0.6311958617258924
Brier Score (0.5):	0.20270201900034907
ROC AUC (0.5):	0.6387204708017353

Quantile:	0.75
C-Index (0.75):	0.6384235245714878
Brier Score (0.75):	0.22402322947461534
ROC AUC (0.75):	0.6623125394088827

