model:	cph
data:	flchain
seed:	4

Quantile:	0.25
C-Index (0.25):	0.8513573063140386
Brier Score (0.25):	0.0699722964235783
ROC AUC (0.25):	0.8664957116868197

Quantile:	0.5
C-Index (0.5):	0.8572829683873361
Brier Score (0.5):	0.12467889484112472
ROC AUC (0.5):	0.8842226128814197

Quantile:	0.75
C-Index (0.75):	0.8772847635572328
Brier Score (0.75):	0.15920468240619406
ROC AUC (0.75):	0.9433257771015805

