model:	rsf
data:	TRACE
seed:	6

Quantile:	0.25
C-Index (0.25):	0.7261424845137383
Brier Score (0.25):	0.1126959309630267
ROC AUC (0.25):	0.7350188922806932

Quantile:	0.5
C-Index (0.5):	0.753329091813006
Brier Score (0.5):	0.1495452707403207
ROC AUC (0.5):	0.7824217336564742

Quantile:	0.75
C-Index (0.75):	0.7242722179653912
Brier Score (0.75):	0.19283503038350497
ROC AUC (0.75):	0.7634437648923943

