model:	dcm
data:	non-linear
seed:	5

Quantile:	0.25
C-Index (0.25):	0.6453725732076248
Brier Score (0.25):	0.177369835996069
ROC AUC (0.25):	0.6680276275050185

Quantile:	0.5
C-Index (0.5):	0.6221703741963062
Brier Score (0.5):	0.23704293644055724
ROC AUC (0.5):	0.6467889908256881

Quantile:	0.75
C-Index (0.75):	0.6172266255172898
Brier Score (0.75):	0.20832889623008669
ROC AUC (0.75):	0.6714435710434462

