model:	rsf
data:	linear
seed:	2

Quantile:	0.25
C-Index (0.25):	0.7697966507177033
Brier Score (0.25):	0.1354176011111111
ROC AUC (0.25):	0.7976704055220017

Quantile:	0.5
C-Index (0.5):	0.7631924639184168
Brier Score (0.5):	0.17322675131944443
ROC AUC (0.5):	0.8184837092731829

Quantile:	0.75
C-Index (0.75):	0.7519916724496877
Brier Score (0.75):	0.1451827970138889
ROC AUC (0.75):	0.8546763636363637

