model:	cph
data:	pbc
seed:	5

Quantile:	0.25
C-Index (0.25):	0.758695652173913
Brier Score (0.25):	0.08661704392047315
ROC AUC (0.25):	0.7708333333333335

Quantile:	0.5
C-Index (0.5):	0.7483059000737042
Brier Score (0.5):	0.12608862498346107
ROC AUC (0.5):	0.7901606481453063

Quantile:	0.75
C-Index (0.75):	0.68938469801362
Brier Score (0.75):	0.2234854405763716
ROC AUC (0.75):	0.7056695840624279

