model:	cph
data:	rdata
seed:	4

Quantile:	0.25
C-Index (0.25):	0.6254908774732413
Brier Score (0.25):	0.0905747407487038
ROC AUC (0.25):	0.6287327247782485

Quantile:	0.5
C-Index (0.5):	0.6747292367445086
Brier Score (0.5):	0.172867118220835
ROC AUC (0.5):	0.7074326303278421

Quantile:	0.75
C-Index (0.75):	0.6778114447983563
Brier Score (0.75):	0.20533626989281656
ROC AUC (0.75):	0.7364101484717024

