model:	cph
data:	linear
seed:	7

Quantile:	0.25
C-Index (0.25):	0.8122888947631216
Brier Score (0.25):	0.1262600441922049
ROC AUC (0.25):	0.8449525364907624

Quantile:	0.5
C-Index (0.5):	0.8069953866933292
Brier Score (0.5):	0.13991627424139694
ROC AUC (0.5):	0.8824741232036981

Quantile:	0.75
C-Index (0.75):	0.7976225234619395
Brier Score (0.75):	0.11530469376658875
ROC AUC (0.75):	0.9069053412119107

