model:	dsm
data:	TRACE
seed:	1

Quantile:	0.25
C-Index (0.25):	0.6897023732552631
Brier Score (0.25):	0.09307443706286221
ROC AUC (0.25):	0.6985336593721396

Quantile:	0.5
C-Index (0.5):	0.7242364652221278
Brier Score (0.5):	0.15521659407954164
ROC AUC (0.5):	0.759267810021392

Quantile:	0.75
C-Index (0.75):	0.7375349734396186
Brier Score (0.75):	0.17506435754212457
ROC AUC (0.75):	0.800749508039979

