model:	rsf
data:	TRACE
seed:	3

Quantile:	0.25
C-Index (0.25):	0.7291333094202369
Brier Score (0.25):	0.10577543739450192
ROC AUC (0.25):	0.7409818765813844

Quantile:	0.5
C-Index (0.5):	0.7362448946500687
Brier Score (0.5):	0.16202078621005206
ROC AUC (0.5):	0.761903831774151

Quantile:	0.75
C-Index (0.75):	0.7201570836149032
Brier Score (0.75):	0.1902697679585823
ROC AUC (0.75):	0.7654681273144623

