model:	dcph
data:	linear
seed:	9

Quantile:	0.25
C-Index (0.25):	0.7967650552864846
Brier Score (0.25):	0.12975883952609224
ROC AUC (0.25):	0.8356975237294666

Quantile:	0.5
C-Index (0.5):	0.796448087431694
Brier Score (0.5):	0.14158718382568083
ROC AUC (0.5):	0.8783208682732744

Quantile:	0.75
C-Index (0.75):	0.7796914465151205
Brier Score (0.75):	0.12245817659303881
ROC AUC (0.75):	0.8908619374523264

