model:	rsf
data:	pbc
seed:	7

Quantile:	0.25
C-Index (0.25):	0.8833836252682717
Brier Score (0.25):	0.04099291429369401
ROC AUC (0.25):	0.8926650083878058

Quantile:	0.5
C-Index (0.5):	0.7594983319211168
Brier Score (0.5):	0.13128252940269428
ROC AUC (0.5):	0.7907358189684927

Quantile:	0.75
C-Index (0.75):	0.7688623234076559
Brier Score (0.75):	0.14907962250485376
ROC AUC (0.75):	0.813030566232649

