model:	dcm
data:	rdata
seed:	0

Quantile:	0.25
C-Index (0.25):	0.6945467688040472
Brier Score (0.25):	0.11867935168031926
ROC AUC (0.25):	0.7159443594762671

Quantile:	0.5
C-Index (0.5):	0.6940993528543096
Brier Score (0.5):	0.1839698354804996
ROC AUC (0.5):	0.7381432012032274

Quantile:	0.75
C-Index (0.75):	0.693368761571902
Brier Score (0.75):	0.2021625231360652
ROC AUC (0.75):	0.7809295937443006

