model:	cph
data:	flchain
seed:	1

Quantile:	0.25
C-Index (0.25):	0.8401534929960597
Brier Score (0.25):	0.06540879567968062
ROC AUC (0.25):	0.8540064119082229

Quantile:	0.5
C-Index (0.5):	0.8482088209554794
Brier Score (0.5):	0.12284925470949573
ROC AUC (0.5):	0.8740041621922372

Quantile:	0.75
C-Index (0.75):	0.8653068319399757
Brier Score (0.75):	0.1607912683930762
ROC AUC (0.75):	0.9211114882020457

