model:	dcph
data:	TRACE
seed:	4

Quantile:	0.25
C-Index (0.25):	0.7419376220964718
Brier Score (0.25):	0.09346339704154476
ROC AUC (0.25):	0.7561828011042225

Quantile:	0.5
C-Index (0.5):	0.7643322949454043
Brier Score (0.5):	0.1425542829028748
ROC AUC (0.5):	0.8059278711924106

Quantile:	0.75
C-Index (0.75):	0.7453573024031852
Brier Score (0.75):	0.1741372124588468
ROC AUC (0.75):	0.7992766141465978

