model:	rsf
data:	non-linear
seed:	7

Quantile:	0.25
C-Index (0.25):	0.6076845298281092
Brier Score (0.25):	0.16686013513888887
ROC AUC (0.25):	0.6140016293882389

Quantile:	0.5
C-Index (0.5):	0.5818984784280069
Brier Score (0.5):	0.2513992332638889
ROC AUC (0.5):	0.5888266606120235

Quantile:	0.75
C-Index (0.75):	0.570881467478821
Brier Score (0.75):	0.2343066303472222
ROC AUC (0.75):	0.573988603988604

