model:	dcph
data:	pbc
seed:	4

Quantile:	0.25
C-Index (0.25):	0.9062396334374013
Brier Score (0.25):	0.11524685806697016
ROC AUC (0.25):	0.9265100532595681

Quantile:	0.5
C-Index (0.5):	0.8753117382377819
Brier Score (0.5):	0.14916957803551253
ROC AUC (0.5):	0.9064886685808099

Quantile:	0.75
C-Index (0.75):	0.8429473277457857
Brier Score (0.75):	0.19644078574066298
ROC AUC (0.75):	0.906697370937599

