model:	coxkan
data:	colon
seed:	7

Quantile:	0.25
C-Index (0.25):	0.6864767885176049
Brier Score (0.25):	0.11267872950427694
ROC AUC (0.25):	0.6998064828253507

Quantile:	0.5
C-Index (0.5):	0.6435617860851506
Brier Score (0.5):	0.1845609329166149
ROC AUC (0.5):	0.6496350364963503

Quantile:	0.75
C-Index (0.75):	0.6544346588381816
Brier Score (0.75):	0.22025295164581488
ROC AUC (0.75):	0.6893939393939394

