model:	cph
data:	pbc
seed:	8

Quantile:	0.25
C-Index (0.25):	0.7631666138101552
Brier Score (0.25):	0.07584855375863113
ROC AUC (0.25):	0.7699251033057851

Quantile:	0.5
C-Index (0.5):	0.6032706299838312
Brier Score (0.5):	0.25054862641800507
ROC AUC (0.5):	0.5935475033466939

Quantile:	0.75
C-Index (0.75):	0.6995727539811383
Brier Score (0.75):	0.31187527162369894
ROC AUC (0.75):	0.6953877261135476

