model:	dsm
data:	linear
seed:	1

Quantile:	0.25
C-Index (0.25):	0.7863351877607788
Brier Score (0.25):	0.12183797838804512
ROC AUC (0.25):	0.8110546875

Quantile:	0.5
C-Index (0.5):	0.7776190476190477
Brier Score (0.5):	0.15705630527285958
ROC AUC (0.5):	0.845384126984127

Quantile:	0.75
C-Index (0.75):	0.7750908169299654
Brier Score (0.75):	0.12854626886608947
ROC AUC (0.75):	0.888513418377404

