model:	dsm
data:	pbc
seed:	8

Quantile:	0.25
C-Index (0.25):	0.7981303589516231
Brier Score (0.25):	0.08649142848299621
ROC AUC (0.25):	0.8104338842975207

Quantile:	0.5
C-Index (0.5):	0.740537096819442
Brier Score (0.5):	0.19106693688738202
ROC AUC (0.5):	0.7697057270384886

Quantile:	0.75
C-Index (0.75):	0.776033133139988
Brier Score (0.75):	0.20153027099959378
ROC AUC (0.75):	0.7952964247167469

