model:	coxkan
data:	linear
seed:	8

Quantile:	0.25
C-Index (0.25):	0.8063939821344617
Brier Score (0.25):	0.12411223469644823
ROC AUC (0.25):	0.8416845878136201

Quantile:	0.5
C-Index (0.5):	0.7858656740342316
Brier Score (0.5):	0.1529854113771283
ROC AUC (0.5):	0.8501865107369695

Quantile:	0.75
C-Index (0.75):	0.776177522473384
Brier Score (0.75):	0.1291794476666868
ROC AUC (0.75):	0.8807937256751978

