model:	cph
data:	TRACE
seed:	6

Quantile:	0.25
C-Index (0.25):	0.7510079455289669
Brier Score (0.25):	0.10792903263154761
ROC AUC (0.25):	0.7634295487501259

Quantile:	0.5
C-Index (0.5):	0.7453780394721866
Brier Score (0.5):	0.1498725644979508
ROC AUC (0.5):	0.7722185992593341

Quantile:	0.75
C-Index (0.75):	0.7263531776114424
Brier Score (0.75):	0.18663040085877575
ROC AUC (0.75):	0.7656088098108838

