model:	dcm
data:	colon
seed:	2

Quantile:	0.25
C-Index (0.25):	0.687962162683906
Brier Score (0.25):	0.13523621366057156
ROC AUC (0.25):	0.7079858333860365

Quantile:	0.5
C-Index (0.5):	0.6317142384254036
Brier Score (0.5):	0.2129437020311356
ROC AUC (0.5):	0.6379587009976347

Quantile:	0.75
C-Index (0.75):	0.6459437385060605
Brier Score (0.75):	0.23484774154819876
ROC AUC (0.75):	0.6763320464129277

