model:	dsm
data:	whas500
seed:	0

Quantile:	0.25
C-Index (0.25):	0.7922077922077922
Brier Score (0.25):	0.0645991504735092
ROC AUC (0.25):	0.7983193277310925

Quantile:	0.5
C-Index (0.5):	0.773063973063973
Brier Score (0.5):	0.136254959498461
ROC AUC (0.5):	0.7965465465465466

Quantile:	0.75
C-Index (0.75):	0.8068926866146866
Brier Score (0.75):	0.15694827283910207
ROC AUC (0.75):	0.8815271335808827

