model:	dcph
data:	colon
seed:	8

Quantile:	0.25
C-Index (0.25):	0.6404589371980677
Brier Score (0.25):	0.10948850016673008
ROC AUC (0.25):	0.6447981366459627

Quantile:	0.5
C-Index (0.5):	0.6120717293065073
Brier Score (0.5):	0.17171546941117866
ROC AUC (0.5):	0.620775055805148

Quantile:	0.75
C-Index (0.75):	0.5981642988067389
Brier Score (0.75):	0.22040248818394553
ROC AUC (0.75):	0.6074660776841398

