model:	dcph
data:	colon
seed:	0

Quantile:	0.25
C-Index (0.25):	0.6198163975941754
Brier Score (0.25):	0.0883776827598547
ROC AUC (0.25):	0.6241633199464525

Quantile:	0.5
C-Index (0.5):	0.6055038379879144
Brier Score (0.5):	0.1613191362370876
ROC AUC (0.5):	0.6073726788012501

Quantile:	0.75
C-Index (0.75):	0.6115923430649128
Brier Score (0.75):	0.21655938888294954
ROC AUC (0.75):	0.623417299746768

