model:	cph
data:	colon
seed:	4

Quantile:	0.25
C-Index (0.25):	0.7201508169250105
Brier Score (0.25):	0.11958037205410363
ROC AUC (0.25):	0.7313466787989081

Quantile:	0.5
C-Index (0.5):	0.6825800412764785
Brier Score (0.5):	0.15904246896357396
ROC AUC (0.5):	0.6949473722132493

Quantile:	0.75
C-Index (0.75):	0.7116850241564758
Brier Score (0.75):	0.18192115535651995
ROC AUC (0.75):	0.7554316039580224

